,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strikePx,maturity,days_to_maturity,moneyness
322,65086.73,40.0,14.2,SYN.BTC-5JUL24,39.09,60.39,65363.62,51.49,0.144,0.149,0.0,1.0,0.1855,0.1095,0.151,"[[0.149, 14.2], [0.1495, 40.0]]","[[0.144, 40.0], [0.1435, 10.2], [0.0005, 0.5], [0.0001, 1.2]]",0.15031266,BTC-5JUL24-56000-C,0.1463,65086.73,71981238048,open,1718848405944,21.57078,-28.27587,16.7547,2e-05,0.93593,9869.5,1.0,0.0,0.151,0.151,56000.0,2024-07-05,14,0.85674569431742
323,65089.87,80.9,19.9,SYN.BTC-5JUL24,50.44,52.02,65361.6025,51.49,0.0028,0.0032,0.0,188.8,0.024,0.0001,0.0028,"[[0.0032, 19.9], [0.0033, 35.9], [0.0034, 29.5], [0.0036, 29.0], [0.0037, 17.5], [0.0039, 17.0], [0.0043, 57.8]]","[[0.0028, 80.9], [0.0027, 19.2], [0.0026, 25.7], [0.0025, 8.0], [0.0024, 63.8], [0.0019, 0.5], [0.0006, 0.5], [0.0003, 0.5], [0.0001, 20.0]]",0.00375617,BTC-5JUL24-56000-P,0.0031,65089.87,71981226363,open,1718848406845,-1.83489,-28.28671,16.76129,2e-05,-0.06411,22069.47,88.3,-30.0,0.0028,0.0041,56000.0,2024-07-05,14,-0.8567721392693822
324,65087.55,10.9,12.4,SYN.BTC-5JUL24,41.35,55.05,65364.75,49.02,0.1155,0.1205,0.0,0.0,0.1595,0.08,,"[[0.1205, 12.4], [0.1215, 40.0]]","[[0.1155, 10.9], [0.115, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.12241655,BTC-5JUL24-58000-C,0.118,65087.55,71981183640,open,1718848407855,21.17227,-39.56266,24.6232,3e-05,0.89305,0.0,0.0,,,,58000.0,2024-07-05,14,0.8873284147801376
325,65084.41,86.2,22.0,SYN.BTC-5JUL24,48.01,49.35,65362.245,49.02,0.005,0.0055,0.0,196.3,0.031,0.0001,0.006,"[[0.0055, 22.0], [0.006, 108.6], [0.0065, 76.9], [0.009, 2.0], [0.02, 0.1], [0.025, 0.1], [0.03, 0.1]]","[[0.005, 86.2], [0.0049, 25.7], [0.0048, 12.0], [0.0045, 2.0], [0.0043, 55.8], [0.004, 0.5], [0.0035, 16.0], [0.0003, 1.6], [0.0001, 1.8]]",0.0063375,BTC-5JUL24-58000-P,0.0054,65084.41,71981239109,open,1718848408864,-3.07017,-39.57863,24.63348,3e-05,-0.10701,11621.51,27.7,0.0,0.0055,0.0065,58000.0,2024-07-05,14,-0.8873624215324917
326,65087.25,11.6,9.7,SYN.BTC-5JUL24,41.17,50.89,65358.945,46.97,0.0885,0.0935,0.0,0.0,0.1345,0.054,,"[[0.0935, 9.7], [0.095, 40.0]]","[[0.0885, 11.6], [0.088, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.09638134,BTC-5JUL24-60000-C,0.0914,65087.25,71981206347,open,1718848409868,20.07021,-52.81076,34.30344,4e-05,0.82612,0.0,0.0,,,,60000.0,2024-07-05,14,0.9180074739578492
327,65087.25,83.8,128.2,SYN.BTC-5JUL24,46.23,48.12,65358.945,46.97,0.009,0.01,0.0,89.5,0.0405,0.0001,0.01,"[[0.01, 128.2], [0.0105, 34.5], [0.011, 51.9], [0.0155, 1.0], [0.02, 0.1], [0.021, 0.1], [0.026, 0.1], [0.03, 0.1]]","[[0.009, 83.8], [0.0085, 50.7], [0.008, 62.8], [0.0055, 0.5], [0.005, 0.5], [0.0033, 0.5], [0.0001, 18.0]]",0.01078232,BTC-5JUL24-60000-P,0.0094,65087.25,71981238379,open,1718848409870,-5.00628,-52.81076,34.30344,4e-05,-0.17388,21730.66,30.7,5.2632,0.0095,0.0115,60000.0,2024-07-05,14,-0.9180074739578492
328,65088.79,12.7,10.8,SYN.BTC-5JUL24,41.78,49.32,65361.94,46.08,0.0765,0.081,0.0,0.0,0.1225,0.042,,"[[0.081, 10.8], [0.0825, 40.0]]","[[0.0765, 12.7], [0.076, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.08434951,BTC-5JUL24-61000-C,0.079,65088.79,71981214532,open,1718848410876,19.21383,-59.38813,39.31918,5e-05,0.78237,0.0,0.0,,,,61000.0,2024-07-05,14,0.9332648327145736
329,65089.03,5.0,7.4,SYN.BTC-5JUL24,45.62,46.45,65363.515,46.08,0.012,0.0125,0.0,105.9,0.0465,0.0001,0.0115,"[[0.0125, 7.4], [0.013, 79.1], [0.0135, 26.9], [0.014, 62.3], [0.024, 0.1], [0.028, 0.1], [0.033, 0.1]]","[[0.012, 5.0], [0.0115, 108.0], [0.011, 65.2], [0.006, 0.1], [0.0001, 12.0]]",0.01399305,BTC-5JUL24-61000-P,0.0123,65089.03,71981241008,open,1718848411882,-6.2781,-59.37816,39.31086,5e-05,-0.21755,1346.66,1.6,-17.8571,0.0115,0.014,61000.0,2024-07-05,14,-0.9332423447545622
330,65093.11,4.1,12.8,SYN.BTC-5JUL24,43.88,47.58,65368.0875,45.54,0.0665,0.069,0.0,5.9,0.1115,0.0325,0.0685,"[[0.069, 12.8], [0.0695, 6.0], [0.071, 40.0]]","[[0.0665, 4.1], [0.066, 4.1], [0.0655, 11.1], [0.0645, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.07310281,BTC-5JUL24-62000-C,0.0676,65093.11,71981237543,open,1718848413896,18.1128,-65.88257,44.13323,5e-05,0.73063,262214.97,61.0,2.2388,0.064,0.0685,62000.0,2024-07-05,14,0.9484750490826277
331,65095.16,76.7,27.6,SYN.BTC-5JUL24,44.66,46.14,65367.5125,45.54,0.0155,0.0165,0.0,269.1,0.0535,0.0011,0.0145,"[[0.0165, 27.6], [0.017, 91.7], [0.0175, 4.8], [0.018, 58.4], [0.02, 0.2], [0.026, 0.1], [0.03, 0.1], [0.036, 0.1]]","[[0.0155, 76.7], [0.015, 23.0], [0.0145, 52.5], [0.0095, 1.0], [0.0005, 0.5], [0.0001, 11.0]]",0.01798543,BTC-5JUL24-62000-P,0.0161,65095.16,71981242219,open,1718848414902,-7.79921,-65.88528,44.13532,5e-05,-0.2694,79171.0,67.3,-14.7059,0.0145,0.0184,62000.0,2024-07-05,14,-0.9484833922661506
332,65095.74,4.2,10.9,SYN.BTC-5JUL24,43.63,47.01,65369.755,45.02,0.056,0.0585,0.0,17.6,0.1005,0.024,0.0575,"[[0.0585, 10.9], [0.059, 6.0], [0.0595, 40.0]]","[[0.056, 4.2], [0.0555, 44.2], [0.038, 0.1], [0.034, 0.1], [0.0005, 0.5], [0.0001, 1.2]]",0.0626298,BTC-5JUL24-63000-C,0.057,65095.74,71981223443,open,1718848415909,16.81855,-71.18239,48.2393,6e-05,0.67265,59706.54,16.0,0.8772,0.0565,0.0585,63000.0,2024-07-05,14,0.9637484491107547
333,65097.22,84.6,7.0,SYN.BTC-5JUL24,43.98,45.33,65370.49,45.02,0.02,0.021,0.0,244.5,0.061,0.0035,0.0205,"[[0.021, 7.0], [0.0215, 61.7], [0.022, 76.8], [0.023, 11.0]]","[[0.02, 84.6], [0.0195, 19.4], [0.019, 6.0], [0.0185, 43.8], [0.0005, 0.5], [0.0001, 10.0]]",0.02275083,BTC-5JUL24-63000-P,0.0208,65097.22,71981244422,open,1718848416915,-9.50935,-71.17921,48.2372,6e-05,-0.32731,109079.3,73.9,-4.6512,0.0205,0.023,63000.0,2024-07-05,14,-0.963737613103405
334,65099.9,15.3,12.0,SYN.BTC-5JUL24,43.4,45.95,65372.1275,44.79,0.0465,0.0485,0.0,33.8,0.091,0.017,0.044,"[[0.0485, 12.0], [0.05, 40.0]]","[[0.0465, 15.3], [0.046, 40.0], [0.02, 0.3], [0.0005, 0.5]]",0.05315486,BTC-5JUL24-64000-C,0.0476,65099.9,71981245200,open,1718848417923,15.34598,-75.30942,51.30174,6e-05,0.60929,0.0,0.0,,,,64000.0,2024-07-05,14,0.9790105117811868
335,65099.9,51.6,37.5,SYN.BTC-5JUL24,44.02,45.3,65372.1275,44.79,0.026,0.027,0.0,256.7,0.0695,0.006,0.028,"[[0.027, 37.5], [0.0275, 37.7], [0.028, 46.5], [0.029, 9.0]]","[[0.026, 51.6], [0.0255, 57.2], [0.025, 12.0], [0.0245, 47.7], [0.0009, 0.1], [0.0005, 0.5], [0.0001, 9.0]]",0.0285159,BTC-5JUL24-64000-P,0.0266,65099.9,71981244564,open,1718848417923,-11.40105,-75.30942,51.30174,6e-05,-0.39071,19256.88,10.5,3.7037,0.027,0.0295,64000.0,2024-07-05,14,-0.9790105117811868
336,65099.95,26.0,50.9,SYN.BTC-5JUL24,43.74,45.59,65374.8425,44.54,0.0385,0.04,0.0,39.2,0.0815,0.012,0.037,"[[0.04, 50.9], [0.0415, 40.0], [0.0425, 8.0], [0.048, 0.3], [0.049, 0.3], [0.05, 0.3]]","[[0.0385, 26.0], [0.038, 9.3], [0.0375, 40.0], [0.0023, 8.0], [0.0005, 0.5]]",0.04479598,BTC-5JUL24-65000-C,0.0391,65099.95,71981245351,open,1718848418929,13.77342,-77.38476,53.00341,7e-05,0.54327,7033.3,2.5,-17.7778,0.037,0.0465,65000.0,2024-07-05,14,0.9942662576969115
337,65100.71,19.0,37.6,SYN.BTC-5JUL24,44.03,45.26,65374.9125,44.54,0.033,0.034,0.0,241.3,0.079,0.009,0.033,"[[0.034, 37.6], [0.0345, 32.7], [0.035, 40.4], [0.0575, 8.0]]","[[0.033, 19.0], [0.0325, 38.8], [0.032, 5.6], [0.031, 40.4], [0.0285, 8.0], [0.0005, 0.5]]",0.03539704,BTC-5JUL24-65000-P,0.0334,65100.71,71981246106,open,1718848420254,-13.39141,-77.38511,53.0034,7e-05,-0.45672,88666.93,40.1,-5.7143,0.031,0.037,65000.0,2024-07-05,14,-0.9942651930891686
338,65102.37,7.0,41.4,SYN.BTC-5JUL24,44.04,45.26,65375.785,44.56,0.0315,0.0325,0.0,45.0,0.0735,0.008,0.0305,"[[0.0325, 41.4], [0.033, 58.7], [0.034, 40.1], [0.0345, 9.0]]","[[0.0315, 7.0], [0.031, 79.6], [0.0305, 6.1], [0.03, 40.1], [0.0155, 0.3], [0.0005, 0.5], [0.0001, 9.0]]",0.0370241,BTC-5JUL24-66000-C,0.0319,65102.37,71981246458,open,1718848420964,12.14848,-77.74109,53.22611,7e-05,0.47657,53853.42,22.3,-18.6667,0.03,0.039,66000.0,2024-07-05,14,1.0095481071470116
339,65103.4,35.6,21.0,SYN.BTC-5JUL24,43.38,45.22,65377.6025,44.56,0.0405,0.042,0.0,111.3,0.089,0.013,0.0425,"[[0.042, 21.0], [0.0425, 8.3], [0.043, 40.0], [0.047, 7.0]]","[[0.0405, 35.6], [0.04, 0.3], [0.039, 40.0], [0.003, 7.0], [0.0005, 0.5], [0.0001, 1.2]]",0.04286772,BTC-5JUL24-66000-P,0.0415,65103.4,71981244675,open,1718848421953,-15.43108,-77.7449,53.22855,7e-05,-0.52331,49175.04,17.5,-1.1628,0.042,0.044,66000.0,2024-07-05,14,-1.0095200416687045
340,65103.4,77.9,73.2,SYN.BTC-5JUL24,43.69,45.57,65377.6025,44.53,0.025,0.0265,0.0,75.9,0.0655,0.0055,0.026,"[[0.0265, 73.2], [0.027, 22.6], [0.0275, 41.0], [0.058, 10.0]]","[[0.025, 77.9], [0.0245, 27.7], [0.024, 41.0], [0.0235, 10.0], [0.0005, 0.5]]",0.03045465,BTC-5JUL24-67000-C,0.0257,65103.4,71981247729,open,1718848422864,10.5412,-75.90172,52.0014,7e-05,0.41147,64231.73,35.0,-17.4603,0.0245,0.032,67000.0,2024-07-05,14,1.024815799875806
341,65105.12,8.0,1.0,SYN.BTC-5JUL24,43.3,45.19,65378.745,44.53,0.0495,0.051,0.0,69.1,0.1,0.0185,0.052,"[[0.051, 1.0], [0.0515, 8.3], [0.053, 40.0], [0.0905, 7.0]]","[[0.0495, 8.0], [0.049, 0.3], [0.0485, 40.0], [0.0105, 7.0], [0.0005, 0.5], [0.0001, 1.2]]",0.0515391,BTC-5JUL24-67000-P,0.0505,65105.12,71981247914,open,1718848422958,-17.45754,-75.90663,52.00456,7e-05,-0.58845,4977.59,1.5,2.9703,0.049,0.053,67000.0,2024-07-05,14,-1.0247978911188949
342,65108.1,41.4,38.0,SYN.BTC-5JUL24,44.01,45.33,65380.8175,44.75,0.02,0.021,0.0,206.3,0.0585,0.0033,0.0205,"[[0.021, 38.0], [0.0215, 58.5], [0.022, 16.3], [0.0225, 42.6], [0.025, 0.1], [0.0505, 11.0]]","[[0.02, 41.4], [0.0195, 35.3], [0.019, 65.6], [0.0005, 0.5]]",0.02497078,BTC-5JUL24-68000-C,0.0206,65108.1,71981248493,open,1718848423965,9.01914,-72.67005,49.54013,6e-05,0.35064,17534.27,12.9,-22.6415,0.019,0.0265,68000.0,2024-07-05,14,1.0400604122149437
343,65109.89,14.2,9.0,SYN.BTC-5JUL24,42.65,45.96,65384.1125,44.75,0.059,0.0615,0.0,98.1,0.1115,0.0255,0.0629,"[[0.0615, 9.0], [0.063, 40.0], [0.092, 6.0]]","[[0.059, 14.2], [0.0585, 40.0], [0.0545, 6.0], [0.0005, 0.5], [0.0001, 1.2]]",0.06129189,BTC-5JUL24-68000-P,0.0606,65109.89,71981245825,open,1718848424973,-19.39402,-72.68866,49.55305,6e-05,-0.64915,54733.46,13.4,3.1148,0.061,0.0629,68000.0,2024-07-05,14,-1.0400079988850501
344,65109.99,18.5,115.1,SYN.BTC-5JUL24,44.53,45.95,65386.135,44.94,0.016,0.017,0.0,56.6,0.052,0.0013,0.017,"[[0.017, 115.1], [0.0175, 40.4], [0.018, 45.0], [0.025, 0.2], [0.0435, 11.0]]","[[0.016, 18.5], [0.0155, 89.1], [0.015, 32.9], [0.0145, 45.0], [0.0005, 0.5]]",0.02043288,BTC-5JUL24-69000-C,0.0163,65109.99,71981249017,open,1718848425984,7.60871,-67.90737,46.10088,6e-05,0.29472,8771.49,6.5,-20.9302,0.0165,0.0215,69000.0,2024-07-05,14,1.0552695919402484
345,65109.99,22.1,1.0,SYN.BTC-5JUL24,39.04,46.27,65386.135,44.94,0.0675,0.0725,0.0,4.9,0.1235,0.034,0.069,"[[0.0725, 1.0], [0.0735, 13.1], [0.0755, 40.0]]","[[0.0675, 22.1], [0.067, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.07199901,BTC-5JUL24-69000-P,0.0716,65109.99,71981223266,open,1718848425978,-21.22794,-67.90737,46.10088,6e-05,-0.70528,0.0,0.0,,,,69000.0,2024-07-05,14,-1.0552695919402484
346,65110.54,157.5,20.2,SYN.BTC-5JUL24,43.95,45.51,65386.405,45.14,0.012,0.013,0.0,258.2,0.0465,0.0001,0.012,"[[0.013, 20.2], [0.0135, 68.5], [0.014, 16.8], [0.0145, 47.8], [0.025, 0.3], [0.028, 0.1], [0.033, 0.1], [0.037, 12.0], [0.038, 0.1]]","[[0.012, 157.5], [0.0115, 28.8], [0.011, 48.0], [0.0065, 0.5], [0.001, 0.1], [0.0006, 0.5], [0.0003, 0.6], [0.0001, 3.3]]",0.01662202,BTC-5JUL24-70000-C,0.0128,65110.54,71981249636,open,1718848426987,6.32608,-62.07684,41.95295,5e-05,0.24426,50458.21,53.9,-20.0,0.012,0.018,70000.0,2024-07-05,14,1.070558933466368
347,65111.01,17.6,10.5,SYN.BTC-5JUL24,38.09,47.74,65387.415,45.14,0.079,0.085,0.0,4.3,0.136,0.0435,0.0695,"[[0.085, 10.5], [0.0875, 40.0]]","[[0.079, 17.6], [0.0785, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.08342316,BTC-5JUL24-70000-P,0.0833,65111.01,71981229988,open,1718848429002,-22.927,-62.08577,41.95865,5e-05,-0.75568,0.0,0.0,,,,70000.0,2024-07-05,14,-1.0705423971875934
348,65110.94,62.0,72.3,SYN.BTC-5JUL24,44.63,46.38,65387.835,45.42,0.0095,0.0105,0.0,45.5,0.041,0.0001,0.0095,"[[0.0105, 72.3], [0.011, 14.7], [0.0115, 56.0], [0.023, 0.1], [0.027, 0.1], [0.03, 0.1], [0.0315, 13.0], [0.033, 13.1]]","[[0.0095, 62.0], [0.009, 66.2], [0.0085, 56.0]]",0.01348125,BTC-5JUL24-71000-C,0.0099,65110.94,71981248826,open,1718848430009,5.20258,-55.76665,37.46036,5e-05,0.20033,4483.77,5.9,-26.9231,0.0095,0.0145,71000.0,2024-07-05,14,1.0858288854494111
349,65110.63,15.9,9.1,SYN.BTC-5JUL24,37.29,48.35,65387.4325,45.42,0.0915,0.0975,0.0,0.0,0.149,0.054,,"[[0.0975, 9.1], [0.1, 40.0]]","[[0.0915, 15.9], [0.091, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.09552729,BTC-5JUL24-71000-P,0.0958,65110.63,71981245131,open,1718848431016,-24.47039,-55.76359,37.45816,5e-05,-0.79969,0.0,0.0,,,,71000.0,2024-07-05,14,-1.0858355693963055
350,65110.67,159.7,22.5,SYN.BTC-5JUL24,44.31,46.32,65387.25,45.85,0.007,0.008,0.0,363.8,0.0365,0.0001,0.0075,"[[0.008, 22.5], [0.0085, 78.0], [0.009, 68.4], [0.0175, 0.2], [0.02, 0.1], [0.024, 0.1], [0.027, 14.0], [0.028, 0.1], [0.03, 0.1]]","[[0.007, 159.7], [0.0065, 80.0], [0.0055, 1.0], [0.005, 0.2], [0.0003, 0.6], [0.0001, 3.8]]",0.01095545,BTC-5JUL24-72000-C,0.0078,65110.67,71981243798,open,1718848432023,4.25056,-49.53617,32.96101,4e-05,0.16331,16950.01,27.9,-34.7826,0.0075,0.0115,72000.0,2024-07-05,14,1.1011321014417947
351,65110.74,11.3,13.9,SYN.BTC-5JUL24,38.41,52.54,65387.4275,45.85,0.1055,0.1125,0.0,0.4,0.163,0.066,0.106,"[[0.1125, 13.9], [0.113, 40.0]]","[[0.1055, 11.3], [0.105, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.10823788,BTC-5JUL24-72000-P,0.1089,65110.74,71981187575,open,1718848433030,-25.83975,-49.53619,32.96151,4e-05,-0.83669,0.0,0.0,,,,72000.0,2024-07-05,14,-1.1011291123205604
352,65110.99,105.9,71.5,SYN.BTC-5JUL24,45.04,47.34,65387.62,46.15,0.0055,0.0065,0.0,130.6,0.0325,0.0001,0.006,"[[0.0065, 71.5], [0.007, 43.1], [0.0075, 54.4], [0.01, 0.3], [0.015, 0.5], [0.0155, 1.0], [0.017, 0.1], [0.018, 0.1], [0.022, 0.1], [0.0225, 15.0], [0.026, 0.1], [0.03, 0.1]]","[[0.0055, 105.9], [0.005, 84.5], [0.0025, 1.0]]",0.00895462,BTC-5JUL24-73000-C,0.006,65110.99,71981248481,open,1718848434036,3.42564,-43.07768,28.47776,3e-05,0.13133,6274.05,14.3,-36.8421,0.0055,0.0095,73000.0,2024-07-05,14,1.11641928548554
353,65110.66,12.8,15.3,SYN.BTC-5JUL24,37.01,53.68,65388.115,46.15,0.119,0.126,0.0,0.0,0.1765,0.0785,,"[[0.126, 15.3], [0.1265, 40.0]]","[[0.119, 12.8], [0.1185, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.12147581,BTC-5JUL24-73000-P,0.1224,65110.66,71981185814,open,1718848435043,-27.08221,-43.08204,28.4806,3e-05,-0.86865,0.0,0.0,,,,73000.0,2024-07-05,14,-1.1164108339871857
354,65110.5,16.0,21.5,SYN.BTC-5JUL24,46.0,47.33,65387.9475,46.84,0.0044,0.0049,0.0,164.3,0.0295,0.0001,0.0045,"[[0.0049, 21.5], [0.005, 48.8], [0.0055, 46.7], [0.006, 55.5], [0.01, 1.0], [0.019, 15.0]]","[[0.0044, 16.0], [0.0043, 59.5], [0.0042, 58.0], [0.0039, 2.0], [0.0038, 55.6], [0.0025, 1.0], [0.0001, 1.2]]",0.00722063,BTC-5JUL24-74000-C,0.0047,65110.5,71981250973,open,1718848436051,2.78748,-37.76024,24.59333,3e-05,0.10672,10135.29,27.8,-40.0,0.0045,0.008,74000.0,2024-07-05,14,1.1317070320948672
355,65110.5,13.5,15.4,SYN.BTC-5JUL24,34.99,55.21,65387.9475,46.84,0.133,0.14,0.0,0.0,0.191,0.092,,"[[0.14, 15.4], [0.1405, 40.0]]","[[0.133, 13.5], [0.1325, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.13498833,BTC-5JUL24-74000-P,0.1364,65110.5,71981224787,open,1718848436050,-28.13878,-37.76024,24.59333,3e-05,-0.89328,0.0,0.0,,,,74000.0,2024-07-05,14,-1.1317070320948672
356,65110.33,30.8,65.7,SYN.BTC-5JUL24,46.96,48.82,65387.9,47.9,0.0026,0.0031,0.0,128.0,0.0235,0.0001,0.0032,"[[0.0031, 65.7], [0.0032, 12.0], [0.0033, 2.1], [0.0034, 16.5], [0.0035, 13.0], [0.0036, 58.1], [0.0055, 1.0], [0.01, 10.0], [0.0105, 10.3], [0.011, 10.5], [0.0115, 10.8], [0.012, 11.0], [0.0125, 11.3], [0.013, 11.5], [0.0135, 28.8], [0.014, 12.0], [0.0145, 12.3]]","[[0.0026, 30.8], [0.0025, 53.8], [0.0024, 10.9], [0.0023, 31.0], [0.0017, 58.1]]",0.00470709,BTC-5JUL24-76000-C,0.0028,65110.33,71981252878,open,1718848437057,1.79469,-27.72026,17.65536,2e-05,0.06852,2745.75,10.7,-34.6939,0.0032,0.0049,76000.0,2024-07-05,14,1.1622945529677509
357,65111.81,14.3,15.5,SYN.BTC-5JUL24,0.0,57.98,65387.94,47.9,0.1615,0.1685,0.0,0.0,0.22,0.1195,,"[[0.1685, 15.5], [0.169, 40.0]]","[[0.1615, 14.3], [0.161, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.1629547,BTC-5JUL24-76000-P,0.1651,65111.81,71981185830,open,1718848438064,-29.96739,-27.72049,17.65551,2e-05,-0.93148,0.0,0.0,,,,76000.0,2024-07-05,14,-1.1622938419531186
358,65113.23,30.0,52.8,SYN.BTC-5JUL24,48.34,50.41,65389.65,49.3,0.0016,0.002,0.0,78.0,0.019,0.0001,0.0017,"[[0.002, 52.8], [0.0021, 10.2], [0.0022, 5.1], [0.0023, 13.9], [0.0024, 14.0], [0.0025, 59.1], [0.011, 17.0]]","[[0.0016, 30.0], [0.0015, 30.1], [0.0014, 0.2], [0.0013, 17.0], [0.0012, 29.5], [0.0007, 59.1]]",0.00311711,BTC-5JUL24-78000-C,0.0018,65113.23,71981248982,open,1718848439071,1.17126,-20.34476,12.58913,1e-05,0.04464,1277.91,8.1,-50.0,0.0017,0.0034,78000.0,2024-07-05,14,1.1928493270724037
359,65113.61,13.7,13.1,SYN.BTC-5JUL24,0.0,62.03,65391.2825,49.3,0.1905,0.198,0.0,0.0,0.25,0.148,,"[[0.198, 13.1], [0.1985, 40.0]]","[[0.1905, 13.7], [0.19, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.19183852,BTC-5JUL24-78000-P,0.1946,65113.61,71981181812,open,1718848440078,-31.42604,-20.35404,12.59484,1e-05,-0.95534,0.0,0.0,,,,78000.0,2024-07-05,14,-1.192819547467967
360,65113.61,15.0,29.8,SYN.BTC-5JUL24,49.75,51.94,65391.2825,50.77,0.001,0.0013,0.0,230.7,0.016,0.0001,0.0012,"[[0.0013, 29.8], [0.0014, 38.8], [0.0015, 28.8], [0.0016, 3.5], [0.0017, 14.0], [0.0018, 59.6], [0.0037, 6.0], [0.0045, 5.0], [0.0105, 18.0]]","[[0.001, 15.0], [0.0009, 51.8], [0.0008, 24.5], [0.0007, 3.7], [0.0006, 29.8], [0.0001, 61.8]]",0.00208049,BTC-5JUL24-80000-C,0.0011,65113.61,71981251225,open,1718848440079,0.77027,-14.85083,8.92423,1e-05,0.02932,8881.31,108.0,-45.4545,0.001,0.0022,80000.0,2024-07-05,14,1.2234046640697098
361,65111.93,16.3,13.7,SYN.BTC-5JUL24,0.0,66.59,65391.405,50.77,0.2205,0.228,0.0,0.0,0.2805,0.177,,"[[0.228, 13.7], [0.2285, 40.0]]","[[0.2205, 16.3], [0.22, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.2212821,BTC-5JUL24-80000-P,0.2245,65111.93,71981222331,open,1718848441087,-32.66347,-14.85157,8.92466,1e-05,-0.97068,0.0,0.0,,,,80000.0,2024-07-05,14,-1.2234023722230774
362,65110.95,27.0,30.9,SYN.BTC-5JUL24,50.78,53.86,65390.215,52.47,0.0006,0.0009,0.0,151.7,0.0155,0.0001,0.0008,"[[0.0009, 30.9], [0.001, 22.4], [0.0011, 18.1], [0.0012, 3.5], [0.0013, 14.0], [0.0014, 59.8], [0.0035, 5.0], [0.01, 18.0]]","[[0.0006, 27.0], [0.0005, 17.4], [0.0004, 21.8], [0.0003, 8.7], [0.0002, 29.9]]",0.0014667,BTC-5JUL24-82000-C,0.0008,65110.95,71981253168,open,1718848442092,0.5222,-11.06669,6.43483,1e-05,0.01986,1186.25,19.1,-57.8947,0.0007,0.0019,82000.0,2024-07-05,14,1.2540102521455236
363,65115.6,17.2,11.4,SYN.BTC-5JUL24,0.0,70.36,65389.4225,52.47,0.2505,0.258,0.0,0.0,0.311,0.206,,"[[0.258, 11.4], [0.2585, 40.0]]","[[0.2505, 17.2], [0.25, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.25115495,BTC-5JUL24-82000-P,0.2548,65115.6,71981246893,open,1718848443100,-33.7476,-11.06365,6.4331,1e-05,-0.98014,0.0,0.0,,,,82000.0,2024-07-05,14,-1.2540254503700503
364,65116.82,3.0,44.0,SYN.BTC-5JUL24,53.97,56.5,65394.26,55.08,0.0005,0.0007,0.0,135.5,0.0155,0.0001,0.0006,"[[0.0007, 44.0], [0.0008, 10.0], [0.0009, 7.5], [0.001, 7.7], [0.0011, 75.0], [0.0095, 19.0]]","[[0.0005, 3.0], [0.0004, 35.9], [0.0003, 18.7], [0.0002, 10.8], [0.0001, 40.0]]",0.00104078,BTC-5JUL24-84000-C,0.0006,65116.82,71981256218,open,1718848444107,0.39707,-9.19932,5.09505,1e-05,0.01511,1761.84,34.2,-50.0,0.0006,0.0012,84000.0,2024-07-05,14,1.2845164086266898
365,65116.82,15.2,9.7,SYN.BTC-5JUL24,0.0,73.98,65394.26,55.08,0.2805,0.288,0.0,0.0,0.3425,0.2355,,"[[0.288, 9.7], [0.289, 40.0]]","[[0.2805, 15.2], [0.28, 40.0], [0.0005, 0.5], [0.0001, 1.2]]",0.28120247,BTC-5JUL24-84000-P,0.2851,65116.82,71981246072,open,1718848444106,-34.70841,-9.19932,5.09505,1e-05,-0.98489,0.0,0.0,,,,84000.0,2024-07-05,14,-1.2845164086266898
366,65115.27,4.0,44.0,SYN.BTC-5JUL24,56.64,59.68,65395.495,57.86,0.0004,0.0006,0.0,38.6,0.015,0.0001,0.0005,"[[0.0006, 44.0], [0.0007, 24.2], [0.0008, 14.2], [0.001, 74.0], [0.0015, 0.1], [0.0032, 2.3], [0.0095, 19.0]]","[[0.0004, 4.0], [0.0003, 5.0], [0.0002, 35.8], [0.0001, 50.0]]",0.00082101,BTC-5JUL24-86000-C,0.0005,65115.27,71981256227,open,1718848445115,0.3155,-7.92864,4.18087,0.0,0.01202,664.4,17.4,-28.5714,0.0005,0.0008,86000.0,2024-07-05,14,1.3150752968533994
